"Date","Price","Open","High","Low","Vol.","Change %"
"06/25/2020","4,969.91","4,983.53","4,978.99","4,950.97","7.35M","-0.27%"
"06/24/2020","4,983.53","5,010.20","5,009.80","4,976.89","6.46M","-0.53%"
"06/23/2020","5,010.20","4,992.66","5,022.15","4,960.76","7.13M","0.35%"
"06/22/2020","4,992.66","5,008.67","5,019.32","4,972.83","9.54M","-0.32%"
"06/21/2020","5,008.67","5,023.04","5,041.46","5,006.01","8.26M","-0.29%"
"06/18/2020","5,023.04","4,964.19","5,023.04","4,954.49","29.45M","1.19%"
"06/17/2020","4,964.19","4,963.52","4,986.08","4,942.63","8.91M","0.01%"
"06/16/2020","4,963.52","4,920.57","5,012.72","4,931.75","12.95M","0.87%"
"06/15/2020","4,920.57","4,925.80","4,927.79","4,904.02","6.10M","-0.11%"
"06/14/2020","4,925.80","4,936.94","4,934.01","4,904.65","5.98M","-0.23%"
"06/11/2020","4,936.94","4,928.29","4,938.01","4,890.97","6.50M","0.18%"
"06/10/2020","4,928.29","4,925.71","4,931.58","4,902.10","7.54M","0.05%"
"06/09/2020","4,925.71","4,911.25","4,925.71","4,891.88","10.16M","0.29%"
"06/08/2020","4,911.25","4,920.73","4,927.83","4,886.91","12.55M","-0.19%"
"06/07/2020","4,920.73","4,887.38","4,953.74","4,908.37","6.91M","0.68%"
"06/04/2020","4,887.38","4,958.94","4,951.79","4,876.26","10.36M","-1.44%"
"06/03/2020","4,958.94","4,950.89","4,987.66","4,927.64","9.83M","0.16%"
"06/02/2020","4,950.89","4,985.70","4,994.51","4,932.97","9.80M","-0.70%"
"06/01/2020","4,985.70","4,996.16","5,002.65","4,975.54","13.33M","-0.21%"
"05/31/2020","4,996.16","4,989.93","5,077.82","4,982.16","12.76M","0.12%"
"05/21/2020","4,989.93","4,986.85","5,048.30","4,977.10","18.82M","0.06%"
"05/20/2020","4,986.85","5,044.48","5,085.03","4,952.66","13.36M","-1.14%"
"05/19/2020","5,044.48","4,908.79","5,117.34","4,926.93","28.32M","2.76%"
"05/18/2020","4,908.79","4,852.26","4,930.79","4,861.12","16.41M","1.17%"
"05/17/2020","4,852.26","4,769.06","4,859.37","4,815.47","12.04M","1.74%"
"05/14/2020","4,769.06","4,756.41","4,769.06","4,729.19","6.11M","0.27%"
"05/13/2020","4,756.41","4,745.87","4,785.34","4,748.93","6.46M","0.22%"
"05/12/2020","4,745.87","4,686.97","4,776.54","4,685.88","9.79M","1.26%"
"05/11/2020","4,686.97","4,719.78","4,720.13","4,566.34","8.45M","-0.70%"
"05/10/2020","4,719.78","4,697.93","4,755.79","4,712.64","5.57M","0.47%"
"05/07/2020","4,697.93","4,745.82","4,733.98","4,652.76","11.07M","-1.01%"
"05/06/2020","4,745.82","4,759.82","4,856.56","4,739.37","11.72M","-0.29%"
"05/05/2020","4,759.82","4,638.30","4,795.16","4,711.81","15.25M","2.62%"
"05/04/2020","4,638.30","4,562.97","4,706.51","4,505.22","14.24M","1.65%"
"05/03/2020","4,562.97","4,839.89","4,612.51","4,520.57","15.62M","-5.72%"
"04/30/2020","4,839.89","4,758.92","4,859.82","4,770.53","15.35M","1.70%"
"04/29/2020","4,758.92","4,719.68","4,766.78","4,727.26","7.41M","0.83%"
"04/28/2020","4,719.68","4,729.14","4,741.18","4,696.51","9.12M","-0.20%"
"04/27/2020","4,729.14","4,742.71","4,770.78","4,697.71","8.22M","-0.29%"
"04/26/2020","4,742.71","4,614.55","4,766.06","4,628.99","12.46M","2.78%"
"04/23/2020","4,614.55","4,575.43","4,655.23","4,595.46","10.27M","0.85%"
"04/22/2020","4,575.43","4,518.59","4,602.22","4,466.83","14.28M","1.26%"
"04/21/2020","4,518.59","4,592.30","4,559.86","4,440.43","15.81M","-1.61%"
"04/20/2020","4,592.30","4,618.24","4,604.67","4,558.54","8.78M","-0.56%"
"04/19/2020","4,618.24","4,585.75","4,635.91","4,589.31","14.92M","0.71%"
"04/16/2020","4,585.75","4,681.83","4,677.14","4,572.07","15.51M","-2.05%"
"04/15/2020","4,681.83","4,735.06","4,730.04","4,657.52","10.38M","-1.12%"
"04/14/2020","4,735.06","4,733.24","4,781.16","4,701.23","11.21M","0.04%"
"04/13/2020","4,733.24","4,812.81","4,835.97","4,722.20","13.57M","-1.65%"
"04/12/2020","4,812.81","4,866.60","4,872.28","4,779.45","15.29M","-1.11%"
"04/09/2020","4,866.60","4,852.27","4,878.45","4,845.82","14.04M","0.30%"
"04/08/2020","4,852.27","4,857.86","4,859.28","4,815.12","14.84M","-0.12%"
"04/07/2020","4,857.86","4,855.95","4,858.98","4,818.20","21.13M","0.04%"
"04/06/2020","4,855.95","4,784.24","4,862.14","4,787.12","18.11M","1.50%"
"04/05/2020","4,784.24","4,820.31","4,940.02","4,780.59","42.38M","-0.75%"
"04/02/2020","4,820.31","4,677.51","4,825.31","4,728.87","24.72M","3.05%"
"04/01/2020","4,677.51","4,610.93","4,693.68","4,589.58","15.36M","1.44%"
"03/31/2020","4,610.93","4,568.96","4,628.18","4,580.62","12.49M","0.92%"
"03/30/2020","4,568.96","4,560.67","4,593.48","4,545.54","8.55M","0.18%"
"03/29/2020","4,560.67","4,538.13","4,579.84","4,460.63","11.47M","0.50%"
"03/26/2020","4,538.13","4,484.66","4,550.38","4,493.08","8.16M","1.19%"
"03/25/2020","4,484.66","4,475.97","4,590.62","4,429.56","27.28M","0.19%"
"03/24/2020","4,475.97","4,341.93","4,524.83","4,420.48","14.85M","3.09%"
"03/23/2020","4,341.93","4,424.40","4,425.88","4,322.04","12.31M","-1.86%"
"03/22/2020","4,424.40","4,485.02","4,490.74","4,389.48","14.69M","-1.35%"
"03/19/2020","4,485.02","4,433.22","4,519.45","4,366.17","25.27M","1.17%"
"03/18/2020","4,433.22","4,440.16","4,559.55","4,421.96","19.77M","-0.16%"
"03/17/2020","4,440.16","4,248.70","4,536.29","4,250.99","24.93M","4.51%"
"03/16/2020","4,248.70","4,406.42","4,337.32","4,238.45","20.01M","-3.58%"
"03/15/2020","4,406.42","4,445.17","4,568.83","4,385.34","25.46M","-0.87%"
"03/12/2020","4,445.17","4,559.14","4,536.02","4,315.75","34.00M","-2.50%"
"03/11/2020","4,559.14","4,722.92","4,793.72","4,460.48","35.97M","-3.47%"
"03/10/2020","4,722.92","4,306.28","4,727.23","4,433.73","35.46M","9.68%"
"03/09/2020","4,306.28","4,540.95","4,340.57","4,091.37","38.89M","-5.17%"
"03/08/2020","4,540.95","4,976.63","4,775.07","4,524.65","28.95M","-8.75%"
"03/05/2020","4,976.63","4,991.71","5,014.13","4,967.12","6.68M","-0.30%"
"03/04/2020","4,991.71","4,994.83","4,998.41","4,941.63","11.01M","-0.06%"
"03/03/2020","4,994.83","4,950.68","5,013.01","4,976.01","10.63M","0.89%"
"03/02/2020","4,950.68","4,927.51","5,013.23","4,944.34","16.41M","0.47%"
"03/01/2020","4,927.51","5,031.87","4,958.61","4,871.86","16.52M","-2.07%"
"02/27/2020","5,031.87","5,057.80","5,036.13","4,995.31","20.73M","-0.51%"
"02/26/2020","5,057.80","5,066.08","5,063.13","5,005.20","9.11M","-0.16%"
"02/25/2020","5,066.08","5,054.58","5,080.15","5,002.59","11.45M","0.23%"
"02/24/2020","5,054.58","5,165.52","5,151.64","5,037.24","12.45M","-2.15%"
"02/23/2020","5,165.52","5,120.71","5,178.37","5,092.89","13.13M","0.88%"
"02/20/2020","5,120.71","5,085.05","5,128.47","5,075.63","11.01M","0.70%"
"02/19/2020","5,085.05","5,034.55","5,085.05","5,031.61","9.05M","1.00%"
"02/18/2020","5,034.55","5,017.03","5,046.23","4,989.09","7.45M","0.35%"
"02/17/2020","5,017.03","4,969.00","5,028.04","4,966.63","11.40M","0.97%"
"02/16/2020","4,969.00","5,024.70","5,017.78","4,967.98","12.81M","-1.11%"
"02/13/2020","5,024.70","5,060.50","5,064.64","4,963.02","23.62M","-0.71%"
"02/12/2020","5,060.50","5,094.07","5,090.68","5,050.91","8.22M","-0.66%"
"02/11/2020","5,094.07","5,119.70","5,125.06","5,077.98","6.27M","-0.50%"
"02/10/2020","5,119.70","5,182.74","5,170.68","5,114.41","10.07M","-1.22%"
"02/09/2020","5,182.74","5,111.88","5,183.34","5,015.49","22.69M","1.39%"
"02/06/2020","5,111.88","5,140.34","5,160.33","5,098.53","14.96M","-0.55%"
"02/05/2020","5,140.34","5,177.03","5,192.40","5,133.71","13.01M","-0.71%"
"02/04/2020","5,177.03","5,195.66","5,208.73","5,166.18","10.77M","-0.36%"
"02/03/2020","5,195.66","5,207.64","5,203.94","5,178.03","11.52M","-0.23%"
"02/02/2020","5,207.64","5,245.35","5,231.86","5,188.52","17.62M","-0.72%"
"01/30/2020","5,245.35","5,279.23","5,277.95","5,245.35","9.79M","-0.64%"
"01/29/2020","5,279.23","5,262.16","5,279.23","5,239.71","11.29M","0.32%"
"01/28/2020","5,262.16","5,244.63","5,265.66","5,226.19","10.76M","0.33%"
"01/27/2020","5,244.63","5,268.57","5,263.14","5,222.84","12.52M","-0.45%"
"01/26/2020","5,268.57","5,304.95","5,275.32","5,235.28","11.64M","-0.69%"
"01/23/2020","5,304.95","5,308.17","5,305.09","5,267.58","11.00M","-0.06%"
"01/22/2020","5,308.17","5,325.66","5,319.94","5,294.33","8.88M","-0.33%"
"01/21/2020","5,325.66","5,337.09","5,334.30","5,293.45","12.38M","-0.21%"
"01/20/2020","5,337.09","5,309.97","5,337.09","5,280.74","11.72M","0.51%"
"01/19/2020","5,309.97","5,337.36","5,345.34","5,296.63","12.91M","-0.51%"
"01/16/2020","5,337.36","5,355.88","5,353.80","5,318.11","13.89M","-0.35%"
"01/15/2020","5,355.88","5,393.11","5,385.38","5,340.82","16.24M","-0.69%"
"01/14/2020","5,393.11","5,387.81","5,394.86","5,330.43","14.83M","0.10%"
"01/13/2020","5,387.81","5,389.14","5,422.49","5,374.62","19.55M","-0.02%"
"01/12/2020","5,389.14","5,398.53","5,425.45","5,355.12","23.30M","-0.17%"
"01/09/2020","5,398.53","5,269.36","5,405.01","5,298.67","29.77M","2.45%"
"01/08/2020","5,269.36","5,302.21","5,279.41","5,221.50","23.09M","-0.62%"
"01/07/2020","5,302.21","5,320.35","5,331.10","5,272.82","13.87M","-0.34%"
"01/06/2020","5,320.35","5,317.36","5,322.67","5,240.94","23.14M","0.06%"
"01/05/2020","5,317.36","5,421.39","5,391.29","5,313.55","26.70M","-1.92%"
"01/02/2020","5,421.39","5,412.27","5,431.53","5,403.32","13.21M","0.17%"
"01/01/2020","5,412.27","5,442.65","5,443.20","5,407.63","9.13M","-0.56%"
"12/31/2019","5,442.65","5,422.76","5,445.60","5,413.33","16.53M","0.37%"
"12/30/2019","5,422.76","5,449.45","5,456.57","5,419.70","13.14M","-0.49%"
"12/29/2019","5,449.45","5,445.55","5,491.19","5,438.65","21.96M","0.07%"
"12/26/2019","5,445.55","5,424.83","5,446.38","5,398.81","15.78M","0.38%"
"12/25/2019","5,424.83","5,446.87","5,448.02","5,411.01","16.82M","-0.40%"
"12/24/2019","5,446.87","5,461.52","5,480.70","5,426.33","26.03M","-0.27%"
"12/23/2019","5,461.52","5,413.23","5,470.57","5,406.24","33.50M","0.89%"
"12/22/2019","5,413.23","5,435.78","5,465.19","5,358.34","35.69M","-0.41%"
"12/19/2019","5,435.78","5,596.10","5,605.43","5,435.78","95.19M","-2.86%"
"12/18/2019","5,596.10","5,719.10","5,704.45","5,596.10","80.77M","-2.15%"
"12/17/2019","5,719.10","5,604.75","5,731.00","5,611.70","125.06M","2.04%"
"12/16/2019","5,604.75","5,505.89","5,630.19","5,515.87","92.70M","1.80%"
"12/15/2019","5,505.89","5,397.51","5,505.89","5,386.63","84.41M","2.01%"
"12/12/2019","5,397.51","5,510.29","5,514.16","5,361.15","421.76M","-2.05%"
"12/11/2019","5,510.29","5,458.13","5,560.46","5,490.14","39.42M","0.96%"
"12/10/2019","5,458.13","5,405.29","5,492.80","5,415.15","3.37M","0.98%"
"12/09/2019","5,405.29","5,410.62","5,456.12","5,373.12","3.20M","-0.10%"
"12/08/2019","5,410.62","5,226.01","5,426.30","5,251.34","2.91M","3.53%"
"12/05/2019","5,226.01","5,249.12","5,251.99","5,216.37","1.56M","-0.44%"
"12/04/2019","5,249.12","5,293.40","5,292.87","5,201.16","1.85M","-0.84%"
"12/03/2019","5,293.40","5,299.86","5,313.74","5,254.79","1.60M","-0.12%"
"12/02/2019","5,299.86","5,378.18","5,368.71","5,270.49","1.56M","-1.46%"
"12/01/2019","5,378.18","5,407.67","5,427.17","5,362.19","1.56M","-0.55%"
"11/28/2019","5,407.67","5,342.35","5,445.61","5,342.35","1.96M","1.22%"
"11/27/2019","5,342.35","5,312.45","5,353.54","5,313.28","1.40M","0.56%"
"11/26/2019","5,312.45","5,387.70","5,392.61","5,312.45","2.21M","-1.40%"
"11/25/2019","5,387.70","5,424.38","5,419.97","5,364.32","1.69M","-0.68%"
"11/24/2019","5,424.38","5,390.12","5,506.41","5,407.82","3.60M","0.64%"
"11/21/2019","5,390.12","5,364.12","5,438.70","5,369.11","4.41M","0.48%"
"11/20/2019","5,364.12","5,295.93","5,367.66","5,305.61","3.39M","1.29%"
"11/19/2019","5,295.93","5,250.73","5,301.72","5,247.22","3.12M","0.86%"
"11/18/2019","5,250.73","5,259.46","5,287.30","5,228.72","1.63M","-0.17%"
"11/17/2019","5,259.46","5,286.49","5,305.15","5,252.41","1.32M","-0.51%"
"11/14/2019","5,286.49","5,300.57","5,316.87","5,275.26","2.02M","-0.27%"
"11/13/2019","5,300.57","5,310.95","5,339.67","5,286.09","2.43M","-0.20%"
"11/12/2019","5,310.95","5,313.95","5,352.60","5,299.90","2.49M","-0.06%"
"11/11/2019","5,313.95","5,298.75","5,335.29","5,289.15","2.52M","0.29%"
"11/10/2019","5,298.75","5,266.48","5,331.94","5,292.92","4.05M","0.61%"
"11/07/2019","5,266.48","5,301.50","5,327.57","5,250.31","3.14M","-0.66%"
"11/06/2019","5,301.50","5,326.27","5,339.43","5,278.18","1.91M","-0.47%"
"11/05/2019","5,326.27","5,304.86","5,358.75","5,304.46","4.10M","0.40%"
"11/04/2019","5,304.86","5,280.46","5,358.53","5,253.03","3.60M","0.46%"
"11/03/2019","5,280.46","5,248.12","5,389.87","5,169.59","7.48M","0.62%"
"10/31/2019","5,248.12","5,318.37","5,340.10","5,248.12","2.80M","-1.32%"
"10/30/2019","5,318.37","5,221.36","5,323.12","5,208.35","2.79M","1.86%"
"10/29/2019","5,221.36","5,193.38","5,260.13","5,156.57","5.34M","0.54%"
"10/28/2019","5,193.38","5,297.90","5,307.64","5,190.76","2.28M","-1.97%"
"10/27/2019","5,297.90","5,268.24","5,318.95","5,227.66","2.38M","0.56%"
"10/24/2019","5,268.24","5,338.68","5,375.98","5,262.53","4.63M","-1.32%"
"10/23/2019","5,338.68","5,285.62","5,356.81","5,256.29","2.07M","1.00%"
"10/22/2019","5,285.62","5,209.39","5,296.79","5,237.32","3.43M","1.46%"
"10/21/2019","5,209.39","5,179.26","5,213.27","5,145.86","2.35M","0.58%"
"10/20/2019","5,179.26","5,156.56","5,230.36","5,140.03","3.14M","0.44%"
"10/17/2019","5,156.56","5,166.36","5,216.65","5,101.70","4.07M","-0.19%"
"10/16/2019","5,166.36","5,212.98","5,223.02","5,031.91","7.05M","-0.89%"
"10/15/2019","5,212.98","5,288.10","5,318.06","5,166.43","4.49M","-1.42%"
"10/14/2019","5,288.10","5,376.42","5,373.35","5,270.89","6.04M","-1.64%"
"10/13/2019","5,376.42","5,258.06","5,520.51","5,292.99","8.87M","2.25%"
"10/10/2019","5,258.06","5,248.44","5,285.78","5,218.15","3.41M","0.18%"
"10/09/2019","5,248.44","5,294.28","5,307.41","5,229.10","3.23M","-0.87%"
"10/08/2019","5,294.28","5,315.39","5,329.92","5,254.78","4.27M","-0.40%"
"10/07/2019","5,315.39","5,308.83","5,347.94","5,278.25","3.56M","0.12%"
"10/06/2019","5,308.83","5,163.27","5,353.70","5,179.94","8.48M","2.82%"
"10/03/2019","5,163.27","5,131.18","5,219.65","5,126.67","11.06M","0.63%"
"10/02/2019","5,131.18","4,995.33","5,142.50","5,063.83","7.72M","2.72%"
"10/01/2019","4,995.33","4,938.96","5,004.91","4,938.96","5.74M","1.14%"
"09/30/2019","4,938.96","4,873.85","4,948.95","4,863.90","3.30M","1.34%"
"09/29/2019","4,873.85","4,789.26","4,880.55","4,787.16","3.45M","1.77%"
"09/26/2019","4,789.26","4,752.66","4,796.06","4,747.74","1.97M","0.77%"
"09/25/2019","4,752.66","4,795.62","4,794.06","4,714.93","2.49M","-0.90%"
"09/24/2019","4,795.62","4,672.13","4,795.62","4,677.57","3.14M","2.64%"
"09/22/2019","4,672.13","4,615.18","4,672.13","4,570.41","2.00M","1.23%"
"09/19/2019","4,615.18","4,577.36","4,615.18","4,545.30","3.48M","0.83%"
"09/18/2019","4,577.36","4,542.51","4,602.05","4,561.59","1.80M","0.77%"
"09/17/2019","4,542.51","4,561.21","4,576.49","4,497.60","2.19M","-0.41%"
"09/16/2019","4,561.21","4,596.36","4,625.99","4,518.39","2.21M","-0.76%"
"09/15/2019","4,596.36","4,699.39","4,622.81","4,473.83","4.62M","-2.19%"
"09/12/2019","4,699.39","4,670.53","4,740.19","4,651.28","2.48M","0.62%"
"09/11/2019","4,670.53","4,713.06","4,708.50","4,635.23","1.89M","-0.90%"
"09/10/2019","4,713.06","4,762.91","4,772.40","4,699.13","2.15M","-1.05%"
"09/09/2019","4,762.91","4,751.92","4,779.90","4,747.37","2.15M","0.23%"
"09/08/2019","4,751.92","4,733.76","4,765.21","4,729.87","1.98M","0.38%"
"09/05/2019","4,733.76","4,746.67","4,775.18","4,709.80","2.44M","-0.27%"
"09/04/2019","4,746.67","4,748.01","4,765.40","4,712.57","2.12M","-0.03%"
"09/03/2019","4,748.01","4,703.79","4,769.07","4,706.35","4.08M","0.94%"
"09/02/2019","4,703.79","4,672.22","4,703.79","4,636.60","2.83M","0.68%"
"09/01/2019","4,672.22","4,638.23","4,699.44","4,641.36","3.23M","0.73%"
"08/29/2019","4,638.23","4,587.76","4,653.73","4,578.99","4.65M","1.10%"
"08/28/2019","4,587.76","4,561.18","4,624.00","4,516.61","4.34M","0.58%"
"08/27/2019","4,561.18","4,578.12","4,605.74","4,488.48","13.22M","-0.37%"
"08/26/2019","4,578.12","4,537.51","4,579.68","4,479.88","2.38M","0.89%"
"08/25/2019","4,537.51","4,612.04","4,589.41","4,525.77","2.15M","-1.62%"
"08/22/2019","4,612.04","4,630.27","4,635.71","4,584.63","2.95M","-0.39%"
"08/21/2019","4,630.27","4,676.45","4,682.32","4,625.13","1.88M","-0.99%"
"08/20/2019","4,676.45","4,688.64","4,714.22","4,665.32","2.18M","-0.26%"
"08/19/2019","4,688.64","4,705.92","4,716.41","4,687.40","1.80M","-0.37%"
"08/18/2019","4,705.92","4,646.01","4,722.74","4,641.55","2.25M","1.29%"
"08/08/2019","4,646.01","4,586.91","4,646.01","4,579.62","4.44M","1.29%"
"08/07/2019","4,586.91","4,506.85","4,592.70","4,507.23","4.26M","1.78%"
"08/06/2019","4,506.85","4,452.78","4,509.40","4,398.32","2.97M","1.21%"
"08/05/2019","4,452.78","4,472.86","4,477.19","4,446.11","2.83M","-0.45%"
"08/04/2019","4,472.86","4,481.55","4,480.39","4,432.98","3.27M","-0.19%"
"08/01/2019","4,481.55","4,503.13","4,510.57","4,453.78","2.40M","-0.48%"
"07/31/2019","4,503.13","4,460.79","4,516.55","4,446.64","3.46M","0.95%"
"07/30/2019","4,460.79","4,585.43","4,516.13","4,440.02","7.58M","-2.72%"
"07/29/2019","4,585.43","4,596.85","4,619.04","4,576.71","2.05M","-0.25%"
"07/28/2019","4,596.85","4,559.43","4,609.64","4,531.89","2.24M","0.82%"
"07/25/2019","4,559.43","4,448.73","4,560.69","4,424.70","3.55M","2.49%"
"07/24/2019","4,448.73","4,484.68","4,497.93","4,441.43","3.06M","-0.80%"
"07/23/2019","4,484.68","4,643.36","4,574.94","4,476.30","5.04M","-3.42%"
"07/22/2019","4,643.36","4,716.29","4,725.47","4,635.90","3.39M","-1.55%"
"07/21/2019","4,716.29","4,746.95","4,729.90","4,644.87","4.11M","-0.65%"
"07/18/2019","4,746.95","4,741.50","4,783.70","4,727.85","3.76M","0.11%"
"07/17/2019","4,741.50","4,720.29","4,746.23","4,703.76","5.09M","0.45%"
"07/16/2019","4,720.29","4,656.21","4,725.81","4,659.53","3.71M","1.38%"
"07/15/2019","4,656.21","4,654.48","4,665.29","4,636.97","2.30M","0.04%"
"07/14/2019","4,654.48","4,663.23","4,696.35","4,645.09","1.73M","-0.19%"
"07/11/2019","4,663.23","4,652.06","4,678.47","4,639.06","2.21M","0.24%"
"07/10/2019","4,652.06","4,698.89","4,721.44","4,642.86","2.22M","-1.00%"
"07/09/2019","4,698.89","4,652.49","4,702.71","4,645.39","3.29M","1.00%"
"07/08/2019","4,652.49","4,589.65","4,652.49","4,567.70","3.11M","1.37%"
"07/07/2019","4,589.65","4,599.32","4,603.18","4,583.96","1.20M","-0.21%"
"07/04/2019","4,599.32","4,596.28","4,623.25","4,586.37","1.59M","0.07%"
"07/03/2019","4,596.28","4,622.64","4,634.69","4,575.59","1.67M","-0.57%"
"07/02/2019","4,622.64","4,573.70","4,627.58","4,564.29","3.34M","1.07%"
"07/01/2019","4,573.70","4,543.64","4,587.14","4,538.24","2.00M","0.66%"
"06/30/2019","4,543.64","4,501.82","4,548.11","4,522.79","3.18M","0.93%"
"06/27/2019","4,501.82","4,493.59","4,534.52","4,489.73","2.19M","0.18%"
"06/26/2019","4,493.59","4,485.50","4,513.94","4,481.43","2.61M","0.18%"
"06/25/2019","4,485.50","4,444.24","4,497.91","4,437.29","1.47M","0.93%"
"06/24/2019","4,444.24","4,478.47","4,485.67","4,402.41","1.54M","-0.76%"
"06/23/2019","4,478.47","4,499.62","4,523.70","4,456.72","2.03M","-0.47%"
"06/20/2019","4,499.62","4,504.95","4,521.00","4,454.27","4.31M","-0.12%"
"06/19/2019","4,504.95","4,538.15","4,549.86","4,504.57","3.06M","-0.73%"
"06/18/2019","4,538.15","4,535.51","4,551.11","4,489.11","3.13M","0.06%"
"06/17/2019","4,535.51","4,481.20","4,537.66","4,488.04","3.38M","1.21%"
"06/16/2019","4,481.20","4,424.04","4,490.51","4,433.59","2.87M","1.29%"
"06/13/2019","4,424.04","4,488.15","4,466.93","4,402.47","3.41M","-1.43%"
"06/12/2019","4,488.15","4,447.70","4,497.28","4,414.27","3.20M","0.91%"
"06/11/2019","4,447.70","4,401.15","4,458.82","4,392.15","2.81M","1.06%"
"06/10/2019","4,401.15","4,367.39","4,411.21","4,367.04","2.50M","0.77%"
"06/09/2019","4,367.39","4,325.95","4,392.59","4,333.68","2.61M","0.96%"
"05/30/2019","4,325.95","4,312.94","4,338.05","4,289.59","1.38M","0.30%"
"05/29/2019","4,312.94","4,349.34","4,339.71","4,283.78","1.80M","-0.84%"
"05/28/2019","4,349.34","4,233.40","4,349.34","4,206.55","11.49M","2.74%"
"05/27/2019","4,233.40","4,177.59","4,246.86","4,162.47","1.67M","1.34%"
"05/26/2019","4,177.59","4,215.78","4,214.05","4,144.14","1.42M","-0.91%"
"05/23/2019","4,215.78","4,264.46","4,255.87","4,203.34","1.80M","-1.14%"
"05/22/2019","4,264.46","4,189.36","4,290.27","4,198.12","2.52M","1.79%"
"05/21/2019","4,189.36","4,135.95","4,189.36","4,137.75","1.47M","1.29%"
"05/20/2019","4,135.95","4,174.64","4,163.49","4,083.70","2.02M","-0.93%"
"05/19/2019","4,174.64","4,271.19","4,258.50","4,174.64","2.79M","-2.26%"
"05/16/2019","4,271.19","4,248.80","4,279.18","4,239.13","2.44M","0.53%"
"05/15/2019","4,248.80","4,164.09","4,305.33","4,233.52","2.94M","2.03%"
"05/14/2019","4,164.09","4,292.02","4,316.79","4,052.21","3.84M","-2.98%"
"05/13/2019","4,292.02","4,375.44","4,340.74","4,267.68","4.22M","-1.91%"
"05/12/2019","4,375.44","4,481.64","4,466.50","4,368.88","2.63M","-2.37%"
"05/09/2019","4,481.64","4,472.98","4,489.27","4,450.35","2.39M","0.19%"
"05/08/2019","4,472.98","4,493.56","4,499.47","4,463.28","2.82M","-0.46%"
"05/07/2019","4,493.56","4,523.37","4,530.39","4,480.25","2.50M","-0.66%"
"05/06/2019","4,523.37","4,532.14","4,543.91","4,411.30","3.85M","-0.19%"
"05/05/2019","4,532.14","4,609.06","4,614.46","4,524.13","3.66M","-1.67%"
"05/02/2019","4,609.06","4,608.96","4,618.28","4,572.29","2.94M","0.00%"
"05/01/2019","4,608.96","4,566.14","4,632.71","4,594.28","4.07M","0.94%"
"04/30/2019","4,566.14","4,594.75","4,617.44","4,566.14","3.28M","-0.62%"
"04/29/2019","4,594.75","4,556.55","4,594.75","4,527.46","2.32M","0.84%"
